Date,Time,Facility,Error
05-OCT-22,15:11:28,MOTN-200,"(S012SD01, 117) Too long anticipate time"
05-OCT-22,15:11:22,MOTN-200,"(S012SD01, 76) Too long anticipate time"
05-OCT-22,15:11:20,MOTN-200,"(S012SD01, 75) Too long anticipate time"
05-OCT-22,15:11:20,MOTN-056,Speed limits used (G:1)
05-OCT-22,15:11:18,MOTN-056,Speed limits used (G:1)
05-OCT-22,15:11:12,SYST-014,Program select failed
05-OCT-22,14:40:06,SYST-034,HOLD signal from SOP/UOP is lost
05-OCT-22,14:34:52,SEAL-349,Proc logger process_id not found (E2)
05-OCT-22,14:34:52,SEAL-270,Flow command above maximum (E2)
05-OCT-22,14:34:48,SEAL-349,Proc logger process_id not found (E2)
05-OCT-22,14:34:46,SEAL-270,Flow command above maximum (E2)
05-OCT-22,14:34:34,MOTN-200,"(S012SD01, 420) Too long anticipate time"
05-OCT-22,14:34:26,MOTN-200,"(S012SD01, 378) Too long anticipate time"
05-OCT-22,14:34:24,MOTN-200,"(S012SD01, 359) Too long anticipate time"
05-OCT-22,14:34:22,MOTN-200,"(S012SD01, 345) Too long anticipate time"
05-OCT-22,14:34:20,MOTN-200,"(S012SD01, 336) Too long anticipate time"
05-OCT-22,14:34:20,MOTN-200,"(S012SD01, 329) Too long anticipate time"
05-OCT-22,14:34:16,MOTN-200,"(S012SD01, 283) Too long anticipate time"
05-OCT-22,14:34:10,MOTN-200,"(S012SD01, 252) Too long anticipate time"
05-OCT-22,14:34:08,MOTN-200,"(S012SD01, 244) Too long anticipate time"
05-OCT-22,14:34:04,MOTN-200,"(S012SD01, 208) Too long anticipate time"
05-OCT-22,14:33:58,MOTN-200,"(S012SD01, 185) Too long anticipate time"
05-OCT-22,14:33:56,MOTN-200,"(S012SD01, 156) Too long anticipate time"
05-OCT-22,14:33:50,MOTN-200,"(S012SD01, 117) Too long anticipate time"
05-OCT-22,14:33:44,MOTN-200,"(S012SD01, 76) Too long anticipate time"
05-OCT-22,14:33:44,MOTN-200,"(S012SD01, 75) Too long anticipate time"
05-OCT-22,14:33:42,MOTN-056,Speed limits used (G:1)
05-OCT-22,14:33:42,MOTN-056,Speed limits used (G:1)
05-OCT-22,14:33:36,SYST-014,Program select failed
05-OCT-22,14:32:42,SYST-034,HOLD signal from SOP/UOP is lost
05-OCT-22,14:22:46,SEAL-349,Proc logger process_id not found (E2)
05-OCT-22,21:50:54,SYST-014,Program select failed
05-OCT-22,20:49:02,SYST-014,Program select failed
05-OCT-22,19:50:32,SYST-014,Program select failed
05-OCT-22,17:50:06,SYST-014,Program select failed
05-OCT-22,16:03:54,FILE-078,Auto backup complete
05-OCT-22,16:00:02,FILE-077,Auto backup start (MC:\PROG\)
05-OCT-22,15:50:12,SEAL-349,Proc logger process_id not found (E2)
05-OCT-22,15:50:12,SEAL-270,Flow command above maximum (E2)
05-OCT-22,15:50:08,SEAL-349,Proc logger process_id not found (E2)
05-OCT-22,15:50:06,SEAL-270,Flow command above maximum (E2)
05-OCT-22,15:49:54,MOTN-200,"(S012SD01, 420) Too long anticipate time"
05-OCT-22,15:49:46,MOTN-200,"(S012SD01, 378) Too long anticipate time"
05-OCT-22,15:49:44,MOTN-200,"(S012SD01, 359) Too long anticipate time"
05-OCT-22,15:49:42,MOTN-200,"(S012SD01, 345) Too long anticipate time"
05-OCT-22,15:49:40,MOTN-200,"(S012SD01, 336) Too long anticipate time"
05-OCT-22,15:49:40,MOTN-200,"(S012SD01, 329) Too long anticipate time"
05-OCT-22,15:49:36,MOTN-200,"(S012SD01, 283) Too long anticipate time"
05-OCT-22,15:49:30,MOTN-200,"(S012SD01, 252) Too long anticipate time"
05-OCT-22,15:49:28,MOTN-200,"(S012SD01, 244) Too long anticipate time"
05-OCT-22,15:49:24,MOTN-200,"(S012SD01, 208) Too long anticipate time"
05-OCT-22,15:49:18,MOTN-200,"(S012SD01, 185) Too long anticipate time"
05-OCT-22,15:49:16,MOTN-200,"(S012SD01, 156) Too long anticipate time"
05-OCT-22,15:49:10,MOTN-200,"(S012SD01, 117) Too long anticipate time"
05-OCT-22,15:49:04,MOTN-200,"(S012SD01, 76) Too long anticipate time"
05-OCT-22,15:49:04,MOTN-200,"(S012SD01, 75) Too long anticipate time"
05-OCT-22,15:49:02,MOTN-056,Speed limits used (G:1)
05-OCT-22,15:49:02,MOTN-056,Speed limits used (G:1)
05-OCT-22,15:48:54,SYST-014,Program select failed
05-OCT-22,15:44:08,SEAL-349,Proc logger process_id not found (E2)
05-OCT-22,15:44:08,SEAL-270,Flow command above maximum (E2)
05-OCT-22,15:44:04,SEAL-349,Proc logger process_id not found (E2)
05-OCT-22,15:44:00,SEAL-270,Flow command above maximum (E2)
05-OCT-22,15:43:48,MOTN-200,"(S012SD01, 420) Too long anticipate time"
05-OCT-22,15:43:40,MOTN-200,"(S012SD01, 378) Too long anticipate time"
05-OCT-22,15:43:38,MOTN-200,"(S012SD01, 359) Too long anticipate time"
05-OCT-22,15:43:38,MOTN-200,"(S012SD01, 345) Too long anticipate time"
05-OCT-22,15:43:36,MOTN-200,"(S012SD01, 336) Too long anticipate time"
05-OCT-22,15:43:36,MOTN-200,"(S012SD01, 329) Too long anticipate time"
05-OCT-22,15:43:30,MOTN-200,"(S012SD01, 283) Too long anticipate time"
05-OCT-22,15:43:24,MOTN-200,"(S012SD01, 252) Too long anticipate time"
05-OCT-22,15:43:24,MOTN-200,"(S012SD01, 244) Too long anticipate time"
05-OCT-22,15:43:20,MOTN-200,"(S012SD01, 208) Too long anticipate time"
05-OCT-22,15:43:14,MOTN-200,"(S012SD01, 185) Too long anticipate time"
05-OCT-22,15:43:10,MOTN-200,"(S012SD01, 156) Too long anticipate time"
05-OCT-22,15:43:06,MOTN-200,"(S012SD01, 117) Too long anticipate time"
05-OCT-22,15:43:00,MOTN-200,"(S012SD01, 76) Too long anticipate time"
05-OCT-22,15:42:58,MOTN-200,"(S012SD01, 75) Too long anticipate time"
05-OCT-22,15:42:58,MOTN-056,Speed limits used (G:1)
05-OCT-22,15:42:56,MOTN-056,Speed limits used (G:1)
05-OCT-22,15:42:50,SYST-014,Program select failed
05-OCT-22,15:40:54,SYST-034,HOLD signal from SOP/UOP is lost
05-OCT-22,15:40:52,PRIO-063,Bad I/O asg: rack 89 slot 1
05-OCT-22,15:40:44,SRVO-408,"DCS SSO Ext Emergency Stop 1,1"
05-OCT-22,15:40:44,SYST-034,HOLD signal from SOP/UOP is lost
05-OCT-22,15:40:44,SRVO-199,Controlled Stop
05-OCT-22,15:12:30,SEAL-349,Proc logger process_id not found (E2)
05-OCT-22,15:12:30,SEAL-270,Flow command above maximum (E2)
05-OCT-22,15:12:26,SEAL-349,Proc logger process_id not found (E2)
05-OCT-22,15:12:22,SEAL-270,Flow command above maximum (E2)
05-OCT-22,15:12:12,MOTN-200,"(S012SD01, 420) Too long anticipate time"
05-OCT-22,15:12:04,MOTN-200,"(S012SD01, 378) Too long anticipate time"
05-OCT-22,15:12:02,MOTN-200,"(S012SD01, 359) Too long anticipate time"
05-OCT-22,15:12:00,MOTN-200,"(S012SD01, 345) Too long anticipate time"
05-OCT-22,15:11:58,MOTN-200,"(S012SD01, 336) Too long anticipate time"
05-OCT-22,15:11:58,MOTN-200,"(S012SD01, 329) Too long anticipate time"
05-OCT-22,15:11:52,MOTN-200,"(S012SD01, 283) Too long anticipate time"
05-OCT-22,15:11:48,MOTN-200,"(S012SD01, 252) Too long anticipate time"
05-OCT-22,15:11:46,MOTN-200,"(S012SD01, 244) Too long anticipate time"
05-OCT-22,15:11:42,MOTN-200,"(S012SD01, 208) Too long anticipate time"
05-OCT-22,15:11:36,MOTN-200,"(S012SD01, 185) Too long anticipate time"
05-OCT-22,15:11:32,MOTN-200,"(S012SD01, 156) Too long anticipate time"
05-OCT-22,15:11:28,MOTN-200,"(S012SD01, 117) Too long anticipate time"
05-OCT-22,15:11:22,MOTN-200,"(S012SD01, 76) Too long anticipate time"
05-OCT-22,15:11:20,MOTN-200,"(S012SD01, 75) Too long anticipate time"
05-OCT-22,15:11:20,MOTN-056,Speed limits used (G:1)
05-OCT-22,15:11:18,MOTN-056,Speed limits used (G:1)
05-OCT-22,15:11:12,SYST-014,Program select failed
05-OCT-22,14:40:06,SYST-034,HOLD signal from SOP/UOP is lost
05-OCT-22,14:34:52,SEAL-349,Proc logger process_id not found (E2)
05-OCT-22,14:34:52,SEAL-270,Flow command above maximum (E2)
05-OCT-22,14:34:48,SEAL-349,Proc logger process_id not found (E2)
05-OCT-22,14:34:46,SEAL-270,Flow command above maximum (E2)
05-OCT-22,14:34:34,MOTN-200,"(S012SD01, 420) Too long anticipate time"
05-OCT-22,14:34:26,MOTN-200,"(S012SD01, 378) Too long anticipate time"
05-OCT-22,14:34:24,MOTN-200,"(S012SD01, 359) Too long anticipate time"
05-OCT-22,14:34:22,MOTN-200,"(S012SD01, 345) Too long anticipate time"
05-OCT-22,14:34:20,MOTN-200,"(S012SD01, 336) Too long anticipate time"
05-OCT-22,14:34:20,MOTN-200,"(S012SD01, 329) Too long anticipate time"
05-OCT-22,14:34:16,MOTN-200,"(S012SD01, 283) Too long anticipate time"
05-OCT-22,14:34:10,MOTN-200,"(S012SD01, 252) Too long anticipate time"
05-OCT-22,14:34:08,MOTN-200,"(S012SD01, 244) Too long anticipate time"
05-OCT-22,14:34:04,MOTN-200,"(S012SD01, 208) Too long anticipate time"
05-OCT-22,14:33:58,MOTN-200,"(S012SD01, 185) Too long anticipate time"
05-OCT-22,14:33:56,MOTN-200,"(S012SD01, 156) Too long anticipate time"
05-OCT-22,14:33:50,MOTN-200,"(S012SD01, 117) Too long anticipate time"
05-OCT-22,14:33:44,MOTN-200,"(S012SD01, 76) Too long anticipate time"
05-OCT-22,14:33:44,MOTN-200,"(S012SD01, 75) Too long anticipate time"
05-OCT-22,14:33:42,MOTN-056,Speed limits used (G:1)
05-OCT-22,14:33:42,MOTN-056,Speed limits used (G:1)
06-OCT-22,01:54:56,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:54:52,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:54:18,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:54:18,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:54:18,SYST-179,SHIFT-RESET Released
06-OCT-22,01:54:16,SYST-178,SHIFT-RESET Pressed
06-OCT-22,01:54:14,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:54:06,TPIF-139,TP: 172.19.74.250 logged out
06-OCT-22,01:53:48,SRVO-003,Deadman switch released
06-OCT-22,01:53:44,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:53:12,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:52:30,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:52:16,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:52:08,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:51:54,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:51:54,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:51:40,SRVO-003,Deadman switch released
06-OCT-22,01:51:38,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:51:20,MOTN-200,"(S012SD01, 274) Too long anticipate time"
06-OCT-22,01:51:02,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:51:00,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:50:22,SRVO-003,Deadman switch released
06-OCT-22,01:50:16,TCPP-018,Begin Error Mode at line:222
06-OCT-22,01:50:16,TCPP-018,Begin Error Mode at line:223
06-OCT-22,01:49:56,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:48:24,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:48:04,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:46:42,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:46:12,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:46:12,MOTN-200,"(S012SD01, 194) Too long anticipate time"
06-OCT-22,01:46:10,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:46:08,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:45:40,SRVO-003,Deadman switch released
06-OCT-22,01:45:38,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:45:34,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:45:18,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:45:06,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:45:04,TPIF-106,Program is already running
06-OCT-22,01:44:56,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:44:56,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:44:56,SYST-179,SHIFT-RESET Released
06-OCT-22,01:44:54,SYST-178,SHIFT-RESET Pressed
06-OCT-22,01:44:52,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:44:52,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:44:52,SRVO-003,Deadman switch released
06-OCT-22,01:44:34,SRVO-003,Deadman switch released
06-OCT-22,01:44:20,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:44:10,SRVO-171,MotorSpd lim/DVC(G:1 A:4)
06-OCT-22,01:43:22,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:43:22,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:43:22,SYST-179,SHIFT-RESET Released
06-OCT-22,01:43:20,SRVO-171,MotorSpd lim/DVC(G:1 A:4)
06-OCT-22,01:43:20,TPIF-106,Program is already running
06-OCT-22,01:43:14,TCPP-018,Begin Error Mode at line:90
06-OCT-22,01:43:06,TCPP-018,Begin Error Mode at line:96
06-OCT-22,01:43:02,SYST-178,SHIFT-RESET Pressed
06-OCT-22,01:43:02,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:42:26,SRVO-003,Deadman switch released
06-OCT-22,01:42:14,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:42:10,SRVO-171,MotorSpd lim/DVC(G:1 A:4)
06-OCT-22,01:42:04,TCPP-018,Begin Error Mode at line:83
06-OCT-22,01:41:50,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:41:44,MOTN-200,"(S012SD01, 77) Too long anticipate time"
06-OCT-22,01:41:44,MOTN-056,Speed limits used (G:1)
06-OCT-22,01:41:42,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:41:40,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:41:40,SYST-179,SHIFT-RESET Released
06-OCT-22,01:41:40,MOTN-056,Speed limits used (G:1)
06-OCT-22,01:41:38,MOTN-056,Speed limits used (G:1)
06-OCT-22,01:41:36,SYST-178,SHIFT-RESET Pressed
06-OCT-22,01:41:36,SYST-178,SHIFT-RESET Pressed
06-OCT-22,01:41:36,SYST-178,SHIFT-RESET Pressed
06-OCT-22,01:41:36,INTP-106,"(S012SD01, 58) Continue request failed"
06-OCT-22,01:41:34,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:41:34,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:41:34,SRVO-003,Deadman switch released
06-OCT-22,01:41:18,SRVO-003,Deadman switch released
06-OCT-22,01:41:16,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:41:16,PROG-048,Shift released while running (S012SD01)
06-OCT-22,01:41:16,SYST-179,SHIFT-RESET Released
06-OCT-22,01:41:14,MOTN-056,Speed limits used (G:1)
06-OCT-22,01:41:14,SYST-178,SHIFT-RESET Pressed
06-OCT-22,03:45:00,TPIF-139,TP: 172.19.74.250 logged out
06-OCT-22,03:41:38,TPIF-137,TP: 172.19.74.250 interactive login
06-OCT-22,03:17:50,TPIF-139,TP: 172.19.74.250 logged out
06-OCT-22,03:15:24,TPIF-149,Must complete operation first
06-OCT-22,03:15:20,TPIF-149,Must complete operation first
06-OCT-22,03:15:20,TPIF-069,Use background edit
06-OCT-22,03:14:26,TPIF-137,TP: 172.19.74.250 interactive login
06-OCT-22,03:13:40,TPIF-139,TP: 172.19.74.250 logged out
06-OCT-22,02:48:20,TPIF-132,Can't recover this operation
06-OCT-22,02:45:56,TPIF-149,Must complete operation first
06-OCT-22,02:42:24,TPIF-137,TP: 172.19.74.250 interactive login
06-OCT-22,02:24:12,SYST-034,HOLD signal from SOP/UOP is lost
06-OCT-22,02:24:10,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,02:22:50,SYST-040,Operation mode AUTO Selected
06-OCT-22,02:22:46,SRVO-407,"DCS SSO Fence Open 1,1"
06-OCT-22,02:22:46,SYST-042,DEADMAN defeated
06-OCT-22,02:22:46,SRVO-199,Controlled Stop
06-OCT-22,02:22:46,SYST-043,TP disabled in T1/T2 mode
06-OCT-22,02:19:06,PROG-048,Shift released while running (STYLE012)
06-OCT-22,02:18:40,PROG-048,Shift released while running (STYLE012)
06-OCT-22,02:18:34,TCPP-018,Begin Error Mode at line:70
06-OCT-22,02:18:32,TCPP-018,Begin Error Mode at line:68
06-OCT-22,02:18:30,TCPP-018,Begin Error Mode at line:67
06-OCT-22,02:18:26,TCPP-018,Begin Error Mode at line:62
06-OCT-22,02:17:58,MOTN-231,T1 speed limit (G:1)
06-OCT-22,02:17:56,TCPP-018,Begin Error Mode at line:57
06-OCT-22,02:17:56,TCPP-018,Begin Error Mode at line:56
06-OCT-22,02:17:54,TCPP-018,Begin Error Mode at line:55
06-OCT-22,02:17:54,TCPP-018,Begin Error Mode at line:54
06-OCT-22,02:17:52,TCPP-018,Begin Error Mode at line:53
06-OCT-22,02:17:52,TCPP-018,Begin Error Mode at line:52
06-OCT-22,02:17:50,TCPP-018,Begin Error Mode at line:51
06-OCT-22,02:17:50,TCPP-018,Begin Error Mode at line:50
06-OCT-22,02:17:48,TCPP-018,Begin Error Mode at line:49
06-OCT-22,02:17:48,TCPP-018,Begin Error Mode at line:48
06-OCT-22,02:17:46,TCPP-018,Begin Error Mode at line:47
06-OCT-22,02:17:46,MOTN-231,T1 speed limit (G:1)
06-OCT-22,02:17:46,TCPP-018,Begin Error Mode at line:45
06-OCT-22,02:17:44,MOTN-231,T1 speed limit (G:1)
06-OCT-22,02:17:42,TCPP-018,Begin Error Mode at line:43
06-OCT-22,02:17:30,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,02:17:28,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,02:15:34,SRVO-003,Deadman switch released
06-OCT-22,02:15:24,MOTN-231,T1 speed limit (G:1)
06-OCT-22,02:15:14,TCPP-018,Begin Error Mode at line:35
06-OCT-22,02:13:50,TPIF-106,Program is already running
06-OCT-22,02:13:48,TPIF-106,Program is already running
06-OCT-22,02:13:46,TPIF-106,Program is already running
06-OCT-22,02:10:52,TPIF-106,Program is already running
06-OCT-22,02:10:30,TPIF-106,Program is already running
06-OCT-22,02:10:28,TPIF-106,Program is already running
06-OCT-22,02:10:28,PROG-007,Program is already running
06-OCT-22,02:10:26,TPIF-106,Program is already running
06-OCT-22,02:10:26,TPIF-106,Program is already running
06-OCT-22,02:10:24,TPIF-106,Program is already running
06-OCT-22,02:09:32,TPIF-106,Program is already running
06-OCT-22,02:09:28,TPIF-106,Program is already running
06-OCT-22,02:07:46,TPIF-106,Program is already running
06-OCT-22,02:07:22,DIAG-009,G1 Grease balancer bush in    -48.9  days
06-OCT-22,02:07:22,DIAG-009,G1 Controller check in    -48.9  days
06-OCT-22,02:07:22,DIAG-009,G1 Mechanical check in    -48.9  days
06-OCT-22,02:07:22,DIAG-009,G1 Basic quarterly check in   -322.7  days
06-OCT-22,02:07:22,DIAG-009,G1 1st controller check in   -322.7  days
06-OCT-22,02:07:22,DIAG-009,G1 1st mechanical check in   -322.7  days
06-OCT-22,02:07:22,DIAG-009,G1 1st cleaning of cont. ventilation in   -383.5  days
06-OCT-22,02:06:58,TCPP-018,Begin Error Mode at line:391
06-OCT-22,02:06:50,TCPP-018,Begin Error Mode at line:395
06-OCT-22,02:06:48,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,02:06:48,SYST-179,SHIFT-RESET Released
06-OCT-22,02:06:46,SYST-178,SHIFT-RESET Pressed
06-OCT-22,02:06:44,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,02:04:08,SRVO-003,Deadman switch released
06-OCT-22,02:03:08,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,02:03:06,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,02:02:18,SRVO-003,Deadman switch released
06-OCT-22,02:01:44,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,02:01:44,SYST-179,SHIFT-RESET Released
06-OCT-22,02:01:44,SYST-178,SHIFT-RESET Pressed
06-OCT-22,02:01:42,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,02:01:06,SRVO-003,Deadman switch released
06-OCT-22,02:00:10,PROG-048,Shift released while running (S012SD01)
06-OCT-22,02:00:06,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,02:00:06,PROG-048,Shift released while running (S012SD01)
06-OCT-22,02:00:06,SYST-179,SHIFT-RESET Released
06-OCT-22,02:00:00,SYST-178,SHIFT-RESET Pressed
06-OCT-22,01:59:58,PRIO-063,Bad I/O asg: rack 89 slot 1
06-OCT-22,01:58:34,SRVO-003,Deadman switch released
06-OCT-22,01:58:28,TCPP-018,Begin Error Mode at line:368
06-OCT-22,01:58:26,PROG-048,Shift released while running (S012SD01)
10-OCT-22,11:52:42,SYST-034,HOLD signal from SOP/UOP is lost
10-OCT-22,11:37:28,SEAL-349,Proc logger process_id not found (E2)
10-OCT-22,11:37:28,SEAL-270,Flow command above maximum (E2)
10-OCT-22,11:37:24,SEAL-349,Proc logger process_id not found (E2)
10-OCT-22,11:37:22,SEAL-270,Flow command above maximum (E2)
10-OCT-22,11:37:10,MOTN-200,"(S012SD01, 450) Too long anticipate time"
10-OCT-22,11:37:02,MOTN-200,"(S012SD01, 405) Too long anticipate time"
10-OCT-22,11:37:02,PROC-001,Allocated memory full.
10-OCT-22,11:37:00,MOTN-200,"(S012SD01, 384) Too long anticipate time"
10-OCT-22,11:37:00,PROC-001,Allocated memory full.
10-OCT-22,11:36:58,MOTN-200,"(S012SD01, 368) Too long anticipate time"
10-OCT-22,11:36:58,MOTN-200,"(S012SD01, 358) Too long anticipate time"
10-OCT-22,11:36:58,MOTN-200,"(S012SD01, 350) Too long anticipate time"
10-OCT-22,11:36:52,PROC-001,Allocated memory full.
10-OCT-22,11:36:52,MOTN-200,"(S012SD01, 302) Too long anticipate time"
10-OCT-22,11:36:50,PROC-001,Allocated memory full.
10-OCT-22,11:36:46,PROC-001,Allocated memory full.
10-OCT-22,11:36:46,MOTN-200,"(S012SD01, 269) Too long anticipate time"
10-OCT-22,11:36:46,PROC-001,Allocated memory full.
10-OCT-22,11:36:46,MOTN-200,"(S012SD01, 260) Too long anticipate time"
10-OCT-22,11:36:42,PROC-001,Allocated memory full.
10-OCT-22,11:36:40,MOTN-200,"(S012SD01, 220) Too long anticipate time"
10-OCT-22,11:36:34,MOTN-200,"(S012SD01, 195) Too long anticipate time"
10-OCT-22,11:36:32,MOTN-200,"(S012SD01, 164) Too long anticipate time"
10-OCT-22,11:36:26,MOTN-200,"(S012SD01, 123) Too long anticipate time"
10-OCT-22,11:36:22,PROC-001,Allocated memory full.
10-OCT-22,11:36:22,MOTN-200,"(S012SD01, 78) Too long anticipate time"
10-OCT-22,11:36:20,MOTN-200,"(S012SD01, 77) Too long anticipate time"
10-OCT-22,11:36:20,PROC-001,Allocated memory full.
10-OCT-22,11:36:20,MOTN-056,Speed limits used (G:1)
10-OCT-22,11:36:18,MOTN-056,Speed limits used (G:1)
10-OCT-22,11:34:54,SYST-014,Program select failed
10-OCT-22,11:34:12,SEAL-349,Proc logger process_id not found (E2)
10-OCT-22,11:34:12,SEAL-270,Flow command above maximum (E2)
10-OCT-22,11:34:06,SEAL-349,Proc logger process_id not found (E2)
10-OCT-22,11:34:04,SEAL-270,Flow command above maximum (E2)
10-OCT-22,11:33:52,MOTN-200,"(S012SD01, 450) Too long anticipate time"
10-OCT-22,11:33:44,MOTN-200,"(S012SD01, 405) Too long anticipate time"
10-OCT-22,11:33:44,PROC-001,Allocated memory full.
10-OCT-22,11:33:42,MOTN-200,"(S012SD01, 384) Too long anticipate time"
10-OCT-22,11:33:42,PROC-001,Allocated memory full.
10-OCT-22,11:33:40,MOTN-200,"(S012SD01, 368) Too long anticipate time"
10-OCT-22,11:33:40,MOTN-200,"(S012SD01, 358) Too long anticipate time"
10-OCT-22,11:33:40,MOTN-200,"(S012SD01, 350) Too long anticipate time"
10-OCT-22,11:33:34,PROC-001,Allocated memory full.
10-OCT-22,11:33:34,MOTN-200,"(S012SD01, 302) Too long anticipate time"
10-OCT-22,11:33:34,PROC-001,Allocated memory full.
10-OCT-22,11:33:28,PROC-001,Allocated memory full.
10-OCT-22,11:33:28,MOTN-200,"(S012SD01, 269) Too long anticipate time"
10-OCT-22,11:33:28,PROC-001,Allocated memory full.
10-OCT-22,11:33:28,MOTN-200,"(S012SD01, 260) Too long anticipate time"
10-OCT-22,11:33:26,PROC-001,Allocated memory full.
10-OCT-22,11:33:24,MOTN-200,"(S012SD01, 220) Too long anticipate time"
10-OCT-22,11:33:16,MOTN-200,"(S012SD01, 195) Too long anticipate time"
10-OCT-22,11:33:14,MOTN-200,"(S012SD01, 164) Too long anticipate time"
10-OCT-22,11:33:10,MOTN-200,"(S012SD01, 123) Too long anticipate time"
10-OCT-22,11:33:04,PROC-001,Allocated memory full.
10-OCT-22,11:33:04,MOTN-200,"(S012SD01, 78) Too long anticipate time"
10-OCT-22,11:33:02,MOTN-200,"(S012SD01, 77) Too long anticipate time"
10-OCT-22,11:33:02,PROC-001,Allocated memory full.
10-OCT-22,11:33:02,MOTN-056,Speed limits used (G:1)
10-OCT-22,11:33:00,MOTN-056,Speed limits used (G:1)
10-OCT-22,11:32:54,SYST-014,Program select failed
10-OCT-22,11:31:00,SYST-034,HOLD signal from SOP/UOP is lost
10-OCT-22,11:08:40,SYST-034,HOLD signal from SOP/UOP is lost
10-OCT-22,10:32:20,SYST-034,HOLD signal from SOP/UOP is lost
10-OCT-22,10:32:18,PRIO-063,Bad I/O asg: rack 89 slot 1
10-OCT-22,10:29:08,SRVO-407,"DCS SSO Fence Open 1,1"
10-OCT-22,10:29:08,SRVO-199,Controlled Stop
10-OCT-22,10:18:24,SYST-034,HOLD signal from SOP/UOP is lost
10-OCT-22,10:01:24,SYST-014,Program select failed
10-OCT-22,09:59:06,SYST-014,Program select failed
10-OCT-22,08:05:58,SYST-034,HOLD signal from SOP/UOP is lost
10-OCT-22,08:05:58,PRIO-063,Bad I/O asg: rack 89 slot 1
10-OCT-22,08:05:32,SRVO-407,"DCS SSO Fence Open 1,1"
10-OCT-22,08:05:32,SRVO-199,Controlled Stop
10-OCT-22,08:05:18,SYST-034,HOLD signal from SOP/UOP is lost
10-OCT-22,08:05:18,PRIO-063,Bad I/O asg: rack 89 slot 1
10-OCT-22,08:03:52,FILE-078,Auto backup complete
10-OCT-22,08:00:00,FILE-077,Auto backup start (MC:\PROG\)
10-OCT-22,07:58:14,SRVO-407,"DCS SSO Fence Open 1,1"
10-OCT-22,07:58:14,SRVO-199,Controlled Stop
10-OCT-22,07:58:14,SYST-034,HOLD signal from SOP/UOP is lost
10-OCT-22,06:54:58,SYST-014,Program select failed
10-OCT-22,04:54:32,SYST-014,Program select failed
10-OCT-22,04:52:08,SYST-014,Program select failed
